Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QC,Crops,203,Spain,5510,Production,515,Apples,1967,1967,tonnes,378300,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,1968,1968,tonnes,480100,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,1969,1969,tonnes,464800,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,1970,1970,tonnes,483900,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,1971,1971,tonnes,657500,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,1972,1972,tonnes,745200,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,1973,1973,tonnes,1015100,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,1974,1974,tonnes,1038200,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,1975,1975,tonnes,1078700,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,1976,1976,tonnes,1007300,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,1977,1977,tonnes,730000,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,1978,1978,tonnes,1072000,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,1979,1979,tonnes,1161700,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,1980,1980,tonnes,931100,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,1981,1981,tonnes,1062600,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,1982,1982,tonnes,891700,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,1983,1983,tonnes,1075500,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,1984,1984,tonnes,1028300,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,1985,1985,tonnes,1069971,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,1986,1986,tonnes,817400,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,1987,1987,tonnes,1043000,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,1988,1988,tonnes,867600,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,1989,1989,tonnes,810000,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,1990,1990,tonnes,656500,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,1991,1991,tonnes,516800,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,1992,1992,tonnes,1095400,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,1993,1993,tonnes,890500,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,1994,1994,tonnes,773960,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,1995,1995,tonnes,816000,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,1996,1996,tonnes,899400,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,1997,1997,tonnes,983700,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,1998,1998,tonnes,736000,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,1999,1999,tonnes,988400,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,2000,2000,tonnes,813780,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,2001,2001,tonnes,917409,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,2002,2002,tonnes,694822,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,2003,2003,tonnes,881101,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,2004,2004,tonnes,690886,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,2005,2005,tonnes,774210,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,2006,2006,tonnes,650384,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,2007,2007,tonnes,721178,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,2008,2008,tonnes,661724,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,2009,2009,tonnes,601979,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,2010,2010,tonnes,645918,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,2011,2011,tonnes,670264,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,2012,2012,tonnes,481223,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,2013,2013,tonnes,545992,,Official data
QC,Crops,203,Spain,5510,Production,515,Apples,2014,2014,tonnes,620823,,Official data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1961,1961,hg/ha,105673,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1962,1962,hg/ha,100833,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1963,1963,hg/ha,93761,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1964,1964,hg/ha,100388,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1965,1965,hg/ha,132119,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1966,1966,hg/ha,101806,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1967,1967,hg/ha,95211,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1968,1968,hg/ha,111818,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1969,1969,hg/ha,57701,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1970,1970,hg/ha,71911,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1971,1971,hg/ha,71122,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1972,1972,hg/ha,70398,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1973,1973,hg/ha,57205,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1974,1974,hg/ha,93333,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1975,1975,hg/ha,56824,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1976,1976,hg/ha,100139,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1977,1977,hg/ha,32426,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1978,1978,hg/ha,108663,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1979,1979,hg/ha,79231,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1980,1980,hg/ha,58964,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1981,1981,hg/ha,88622,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1982,1982,hg/ha,90704,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1983,1983,hg/ha,70939,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1984,1984,hg/ha,108385,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1985,1985,hg/ha,75332,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1986,1986,hg/ha,74020,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1987,1987,hg/ha,66355,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1988,1988,hg/ha,71872,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1989,1989,hg/ha,72368,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1990,1990,hg/ha,52456,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1991,1991,hg/ha,88243,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1992,1992,hg/ha,82448,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1993,1993,hg/ha,87866,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1994,1994,hg/ha,85556,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1995,1995,hg/ha,61644,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1996,1996,hg/ha,84893,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1997,1997,hg/ha,57986,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1998,1998,hg/ha,59877,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,1999,1999,hg/ha,60106,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,2000,2000,hg/ha,60671,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,2001,2001,hg/ha,64832,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,2002,2002,hg/ha,60562,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,2003,2003,hg/ha,69535,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,2004,2004,hg/ha,61177,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,2005,2005,hg/ha,71259,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,2006,2006,hg/ha,86431,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,2007,2007,hg/ha,48546,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,2008,2008,hg/ha,57931,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,2009,2009,hg/ha,49527,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,2010,2010,hg/ha,42936,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,2011,2011,hg/ha,46388,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,2012,2012,hg/ha,63701,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,2013,2013,hg/ha,64806,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,526,Apricots,2014,2014,hg/ha,73950,Fc,Calculated data
QC,Crops,203,Spain,5510,Production,526,Apricots,1961,1961,tonnes,109900,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1962,1962,tonnes,108900,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1963,1963,tonnes,109700,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1964,1964,tonnes,129500,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1965,1965,tonnes,199500,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1966,1966,tonnes,157800,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1967,1967,tonnes,135200,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1968,1968,tonnes,184500,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1969,1969,tonnes,100400,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1970,1970,tonnes,161800,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1971,1971,tonnes,145800,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1972,1972,tonnes,159100,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1973,1973,tonnes,131000,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1974,1974,tonnes,212800,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1975,1975,tonnes,132400,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1976,1976,tonnes,216300,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1977,1977,tonnes,65500,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1978,1978,tonnes,219500,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1979,1979,tonnes,154500,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1980,1980,tonnes,113800,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1981,1981,tonnes,173700,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1982,1982,tonnes,180500,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1983,1983,tonnes,151100,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1984,1984,tonnes,208100,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1985,1985,tonnes,150664,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1986,1986,tonnes,151000,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1987,1987,tonnes,142000,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1988,1988,tonnes,157400,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1989,1989,tonnes,165000,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1990,1990,tonnes,119600,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1991,1991,tonnes,210900,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1992,1992,tonnes,198700,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1993,1993,tonnes,210000,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1994,1994,tonnes,200200,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1995,1995,tonnes,138700,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1996,1996,tonnes,197800,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1997,1997,tonnes,141915,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1998,1998,tonnes,149800,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,1999,1999,tonnes,148924,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,2000,2000,tonnes,142498,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,2001,2001,tonnes,134767,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,2002,2002,tonnes,127549,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,2003,2003,tonnes,143840,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,2004,2004,tonnes,121486,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,2005,2005,tonnes,137167,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,2006,2006,tonnes,156872,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,2007,2007,tonnes,89023,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,2008,2008,tonnes,109108,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,2009,2009,tonnes,95221,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,2010,2010,tonnes,78715,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,2011,2011,tonnes,86880,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,2012,2012,tonnes,118114,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,2013,2013,tonnes,131776,,Official data
QC,Crops,203,Spain,5510,Production,526,Apricots,2014,2014,tonnes,136446,,Official data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1961,1961,hg/ha,90457,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1962,1962,hg/ha,83212,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1963,1963,hg/ha,102585,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1964,1964,hg/ha,83448,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1965,1965,hg/ha,87577,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1966,1966,hg/ha,89005,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1967,1967,hg/ha,88730,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1968,1968,hg/ha,84276,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1969,1969,hg/ha,76545,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1970,1970,hg/ha,98503,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1971,1971,hg/ha,92583,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1972,1972,hg/ha,116284,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1973,1973,hg/ha,114291,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1974,1974,hg/ha,112910,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1975,1975,hg/ha,117306,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1976,1976,hg/ha,105581,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1977,1977,hg/ha,102327,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1978,1978,hg/ha,140634,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1979,1979,hg/ha,114248,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1980,1980,hg/ha,131598,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1981,1981,hg/ha,103891,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1982,1982,hg/ha,112719,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1983,1983,hg/ha,109745,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1984,1984,hg/ha,112737,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1985,1985,hg/ha,99385,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1986,1986,hg/ha,138846,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1987,1987,hg/ha,133491,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1988,1988,hg/ha,138842,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1989,1989,hg/ha,150346,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1990,1990,hg/ha,137588,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1991,1991,hg/ha,132243,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1992,1992,hg/ha,142070,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1993,1993,hg/ha,141568,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1994,1994,hg/ha,129908,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1995,1995,hg/ha,136250,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1996,1996,hg/ha,145759,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1997,1997,hg/ha,148563,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1998,1998,hg/ha,143314,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,1999,1999,hg/ha,153931,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,2000,2000,hg/ha,147634,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,2001,2001,hg/ha,148267,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,2002,2002,hg/ha,150043,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,2003,2003,hg/ha,160513,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,2004,2004,hg/ha,165481,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,2005,2005,hg/ha,106500,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,2006,2006,hg/ha,126109,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,2007,2007,hg/ha,130972,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,2008,2008,hg/ha,126730,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,2009,2009,hg/ha,127781,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,2010,2010,hg/ha,113175,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,2011,2011,hg/ha,120259,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,2012,2012,hg/ha,124915,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,2013,2013,hg/ha,130037,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,366,Artichokes,2014,2014,hg/ha,134319,Fc,Calculated data
QC,Crops,203,Spain,5510,Production,366,Artichokes,1961,1961,tonnes,91000,,Official data
QC,Crops,203,Spain,5510,Production,366,Artichokes,1962,1962,tonnes,86000,,Official data
QC,Crops,203,Spain,5510,Production,366,Artichokes,1963,1963,tonnes,125000,,Official data
QC,Crops,203,Spain,5510,Production,366,Artichokes,1964,1964,tonnes,109000,,Official data
QC,Crops,203,Spain,5510,Production,366,Artichokes,1965,1965,tonnes,124000,,Official data
QC,Crops,203,Spain,5510,Production,366,Artichokes,1966,1966,tonnes,125800,,Official data
QC,Crops,203,Spain,5510,Production,366,Artichokes,1967,1967,tonnes,129200,,Official data
QC,Crops,203,Spain,5510,Production,366,Artichokes,1968,1968,tonnes,114700,,Official data
QC,Crops,203,Spain,5510,Production,366,Artichokes,1969,1969,tonnes,101100,,Official data
QC,Crops,203,Spain,5510,Production,366,Artichokes,1970,1970,tonnes,220400,,Official data
QC,Crops,203,Spain,5510,Production,366,Artichokes,1971,1971,tonnes,222200,,Official data
QC,Crops,203,Spain,5510,Production,366,Artichokes,1972,1972,tonnes,253500,,Official data
QC,Crops,203,Spain,5510,Production,366,Artichokes,1973,1973,tonnes,298300,,Official data
QC,Crops,203,Spain,5510,Production,366,Artichokes,1974,1974,tonnes,302600,,Official data
QC,Crops,203,Spain,5510,Production,366,Artichokes,1975,1975,tonnes,226400,,Official data
QC,Crops,203,Spain,5510,Production,366,Artichokes,1976,1976,tonnes,227000,,Official data
QC,Crops,203,Spain,5510,Production,366,Artichokes,1977,1977,tonnes,250700,,Official data
QC,Crops,203,Spain,5510,Production,366,Artichokes,1978,1978,tonnes,376900,,Official data
QC,Crops,203,Spain,5510,Production,366,Artichokes,1979,1979,tonnes,296360,,Official data
QC,Crops,203,Spain,5510,Production,366,Artichokes,1980,1980,tonnes,288200,,Official data
QC,Crops,203,Spain,5510,Production,366,Artichokes,1981,1981,tonnes,248300,,Official data
